GHCND:USC00407359 20100805                     203                      42                     780                      47                     882                      55                     679                      48 
GHCND:USC00407359 20100806                     203                      42                     780                      47                     882                      55                     679                      48 
GHCND:USC00407359 20100807                     204                      42                     780                      48                     882                      56                     678                      48 
GHCND:USC00407359 20100808                     204                      43                     780                      48                     882                      56                     678                      49 
GHCND:USC00407359 20100809                     205                      43                     779                      48                     882                      56                     677                      49 
GHCND:USC00407359 20100810                     205                      43                     779                      48                     882                      56                     677                      49 
GHCND:USC00407359 20100811                     206                      44                     779                      49                     882                      57                     676                      50 
GHCND:USC00407359 20100812                     206                      44                     778                      49                     881                      57                     675                      50 
GHCND:USC00407359 20100813                     207                      44                     778                      49                     881                      57                     675                      50 
GHCND:USC00407359 20100814                     207                      45                     778                      49                     881                      57                     674                      51 
GHCND:USC00407359 20100815                     208                      45                     777                      50                     881                      58                     673                      51 
GHCND:USC00407359 20100816                     208                      46                     777                      50                     881                      58                     673                      51 
GHCND:USC00407359 20100817                     209                      46                     776                      50                     880                      58                     672                      52 
GHCND:USC00407359 20100818                     209                      47                     775                      50                     880                      58                     671                      52 
GHCND:USC00407359 20100819                     210                      47                     775                      51                     879                      59                     670                      53 
GHCND:USC00407359 20100820                     210                      48                     774                      51                     879                      59                     669                      53 
GHCND:USC00407359 20100821                     211                      48                     773                      51                     878                      59                     668                      53 
GHCND:USC00407359 20100822                     211                      49                     772                      51                     877                      59                     666                      54 
GHCND:USC00407359 20100823                     211                      49                     771                      51                     876                      60                     665                      54 
GHCND:USC00407359 20100824                     212                      50                     769                      51                     875                      60                     663                      55 
GHCND:USC00407359 20100825                     212                      50                     768                      51                     874                      60                     662                      55 
GHCND:USC00407359 20100826                     213                      51                     767                      52                     873                      60                     660                      55 
GHCND:USC00407359 20100827                     213                      52                     765                      52                     872                      60                     658                      56 
GHCND:USC00407359 20100828                     214                      52                     763                      52                     870                      60                     656                      56 
GHCND:USC00407359 20100829                     214                      53                     761                      52                     868                      60                     654                      56 
GHCND:USC00407359 20100830                     214                      53                     759                      52                     866                      60                     652                      57 
GHCND:USC00407359 20100831                     215                      54                     757                      52                     864                      60                     650                      57 
GHCND:USC00407359 20100901                     215                      54                     755                      53                     862                      60                     647                      58 
GHCND:USC00407359 20100902                     216                      55                     752                      53                     860                      61                     644                      59 
GHCND:USC00407359 20100903                     216                      55                     750                      53                     858                      61                     642                      59 
GHCND:USC00407359 20100904                     216                      56                     747                      54                     855                      61                     639                      60 
GHCND:USC00407359 20100905                     217                      56                     744                      55                     852                      61                     636                      61 
GHCND:USC00407359 20100906                     217                      57                     741                      55                     849                      62                     632                      62 
GHCND:USC00407359 20100907                     217                      57                     738                      56                     846                      62                     629                      63 
GHCND:USC00407359 20100908                     218                      58                     734                      56                     843                      63                     625                      64 
GHCND:USC00407359 20100909                     218                      58                     731                      57                     840                      63                     622                      65 
GHCND:USC00407359 20100910                     219                      59                     727                      58                     837                      64                     618                      66 
GHCND:USC00407359 20100911                     219                      59                     724                      59                     833                      64                     614                      67 
GHCND:USC00407359 20100912                     219                      60                     720                      59                     830                      65                     610                      68 
GHCND:USC00407359 20100913                     220                      60                     716                      60                     826                      65                     606                      69 
GHCND:USC00407359 20100914                     220                      60                     712                      61                     822                      66                     602                      70 
GHCND:USC00407359 20100915                     221                      61                     708                      62                     818                      67                     598                      71 
GHCND:USC00407359 20100916                     221                      61                     704                      63                     814                      67                     593                      72 
GHCND:USC00407359 20100917                     222                      61                     700                      64                     810                      68                     589                      73 
GHCND:USC00407359 20100918                     222                      62                     695                      64                     806                      68                     584                      74 
GHCND:USC00407359 20100919                     222                      62                     691                      65                     802                      69                     580                      75 
GHCND:USC00407359 20100920                     223                      62                     687                      66                     798                      70                     575                      76 
GHCND:USC00407359 20100921                     223                      63                     682                      67                     794                      70                     571                      77 
GHCND:USC00407359 20100922                     224                      63                     678                      68                     790                      71                     566                      78 
GHCND:USC00407359 20100923                     224                      63                     674                      68                     786                      72                     562                      79 
GHCND:USC00407359 20100924                     225                      64                     669                      69                     782                      72                     557                      80 
GHCND:USC00407359 20100925                     225                      64                     665                      70                     778                      73                     553                      81 
GHCND:USC00407359 20100926                     225                      64                     661                      71                     774                      74                     548                      81 
GHCND:USC00407359 20100927                     226                      65                     657                      71                     769                      75                     544                      82 
GHCND:USC00407359 20100928                     226                      65                     652                      72                     765                      75                     539                      83 
GHCND:USC00407359 20100929                     227                      65                     648                      73                     761                      76                     535                      83 
GHCND:USC00407359 20100930                     227                      66                     644                      74                     757                      77                     530                      84 
GHCND:USC00407359 20101001                     227                      66                     640                      74                     754                      78                     526                      85 
GHCND:USC00407359 20101002                     228                      67                     636                      75                     750                      79                     522                      85 
GHCND:USC00407359 20101003                     228                      67                     632                      75                     746                      79                     518                      85 
GHCND:USC00407359 20101004                     228                      67                     628                      76                     742                      80                     514                      86 
GHCND:USC00407359 20101005                     228                      67                     624                      76                     739                      80                     510                      86 
GHCND:USC00407359 20101006                     229                      68                     621                      76                     735                      81                     506                      86 
GHCND:USC00407359 20101007                     229                      68                     617                      77                     731                      81                     503                      86 
GHCND:USC00407359 20101008                     229                      68                     614                      77                     728                      82                     499                      86 
GHCND:USC00407359 20101009                     229                      69                     610                      77                     725                      83                     496                      87 
GHCND:USC00407359 20101010                     229                      69                     607                      78                     721                      83                     492                      87 
GHCND:USC00407359 20101011                     229                      69                     603                      78                     718                      84                     489                      87 
GHCND:USC00407359 20101012                     229                      70                     600                      78                     715                      84                     486                      87 
GHCND:USC00407359 20101013                     229                      70                     597                      79                     712                      85                     483                      87 
GHCND:USC00407359 20101014                     229                      71                     594                      79                     708                      86                     480                      88 
GHCND:USC00407359 20101015                     228                      71                     591                      79                     705                      86                     477                      88 
GHCND:USC00407359 20101016                     228                      71                     588                      80                     702                      87                     474                      88 
GHCND:USC00407359 20101017                     228                      71                     585                      80                     699                      87                     471                      88 
GHCND:USC00407359 20101018                     227                      72                     582                      81                     696                      88                     469                      88 
GHCND:USC00407359 20101019                     227                      72                     580                      81                     693                      89                     466                      88 
GHCND:USC00407359 20101020                     226                      72                     577                      82                     690                      90                     464                      89 
GHCND:USC00407359 20101021                     226                      72                     574                      82                     687                      91                     461                      89 
GHCND:USC00407359 20101022                     225                      73                     571                      83                     684                      91                     459                      89 
GHCND:USC00407359 20101023                     225                      73                     569                      83                     681                      92                     456                      89 
GHCND:USC00407359 20101024                     224                      73                     566                      84                     678                      93                     454                      89 
GHCND:USC00407359 20101025                     223                      73                     563                      84                     675                      94                     452                      89 
GHCND:USC00407359 20101026                     222                      74                     560                      85                     672                      95                     449                      90 
GHCND:USC00407359 20101027                     221                      74                     558                      85                     668                      96                     447                      90 
GHCND:USC00407359 20101028                     220                      74                     555                      86                     665                      97                     445                      90 
GHCND:USC00407359 20101029                     219                      74                     552                      86                     662                      98                     442                      90 
GHCND:USC00407359 20101030                     218                      75                     549                      87                     658                      98                     440                      91 
GHCND:USC00407359 20101031                     217                      75                     546                      88                     655                      99                     438                      91 
GHCND:USC00407359 20101101                     216                      75                     543                      88                     651                     100                     435                      92 
GHCND:USC00407359 20101102                     215                      75                     540                      89                     648                     101                     433                      92 
GHCND:USC00407359 20101103                     214                      76                     537                      89                     644                     101                     430                      92 
GHCND:USC00407359 20101104                     213                      76                     534                      90                     640                     102                     428                      93 
GHCND:USC00407359 20101105                     212                      76                     531                      90                     637                     102                     425                      93 
GHCND:USC00407359 20101106                     210                      76                     527                      91                     633                     103                     422                      94 
GHCND:USC00407359 20101107                     209                      76                     524                      91                     629                     103                     419                      94 
GHCND:USC00407359 20101108                     208                      76                     521                      91                     625                     104                     417                      94 
GHCND:USC00407359 20101109                     207                      76                     517                      92                     620                     104                     414                      94 
GHCND:USC00407359 20101110                     206                      76                     513                      92                     616                     104                     411                      94 
GHCND:USC00407359 20101111                     204                      76                     510                      92                     612                     104                     407                      94 
GHCND:USC00407359 20101112                     203                      76                     506                      92                     607                     104                     404                      95 
GHCND:USC00407359 20101113                     202                      76                     502                      92                     603                     104                     401                      95 
GHCND:USC00407359 20101114                     201                      76                     498                      92                     598                     105                     398                      95 
GHCND:USC00407359 20101115                     200                      76                     494                      93                     594                     105                     394                      95 
GHCND:USC00407359 20101116                     199                      76                     490                      93                     589                     105                     391                      95 
GHCND:USC00407359 20101117                     198                      76                     486                      93                     585                     105                     387                      95 
GHCND:USC00407359 20101118                     196                      76                     482                      93                     580                     105                     383                      95 
GHCND:USC00407359 20101119                     195                      76                     477                      93                     575                     105                     380                      96 
GHCND:USC00407359 20101120                     194                      76                     473                      93                     570                     105                     376                      96 
GHCND:USC00407359 20101121                     194                      76                     469                      94                     566                     105                     372                      96 
GHCND:USC00407359 20101122                     193                      75                     465                      94                     561                     105                     368                      97 
GHCND:USC00407359 20101123                     192                      75                     460                      94                     556                     105                     364                      97 
GHCND:USC00407359 20101124                     191                      75                     456                      94                     551                     105                     360                      97 
GHCND:USC00407359 20101125                     190                      75                     452                      95                     547                     105                     357                      98 
GHCND:USC00407359 20101126                     189                      74                     447                      95                     542                     105                     353                      99 
GHCND:USC00407359 20101127                     189                      74                     443                      95                     537                     105                     349                      99 
GHCND:USC00407359 20101128                     188                      74                     439                      96                     533                     105                     345                     100 
GHCND:USC00407359 20101129                     187                      73                     435                      96                     528                     105                     341                     100 
GHCND:USC00407359 20101130                     187                      73                     430                      97                     524                     106                     337                     101 
GHCND:USC00407359 20101201                     186                      73                     426                      97                     519                     106                     333                     102 
GHCND:USC00407359 20101202                     185                      73                     422                      98                     515                     106                     330                     102 
GHCND:USC00407359 20101203                     185                      73                     418                      98                     511                     106                     326                     103 
GHCND:USC00407359 20101204                     184                      73                     414                      99                     507                     107                     322                     104 
GHCND:USC00407359 20101205                     184                      73                     411                     100                     503                     107                     319                     104 
GHCND:USC00407359 20101206                     184                      73                     407                     100                     499                     108                     315                     105 
GHCND:USC00407359 20101207                     183                      73                     403                     101                     495                     108                     312                     106 
GHCND:USC00407359 20101208                     183                      73                     400                     101                     491                     109                     308                     106 
GHCND:USC00407359 20101209                     182                      73                     397                     102                     488                     110                     305                     107 
GHCND:USC00407359 20101210                     182                      74                     393                     103                     484                     110                     302                     108 
GHCND:USC00407359 20101211                     182                      74                     390                     103                     481                     111                     299                     108 
GHCND:USC00407359 20101212                     182                      74                     387                     104                     478                     112                     296                     109 
GHCND:USC00407359 20101213                     181                      75                     384                     105                     475                     112                     294                     110 
GHCND:USC00407359 20101214                     181                      75                     382                     105                     472                     113                     291                     111 
GHCND:USC00407359 20101215                     181                      76                     379                     106                     469                     113                     289                     112 
GHCND:USC00407359 20101216                     181                      76                     376                     107                     467                     114                     286                     112 
GHCND:USC00407359 20101217                     180                      77                     374                     107                     464                     115                     284                     113 
GHCND:USC00407359 20101218                     180                      77                     372                     108                     462                     115                     282                     114 
GHCND:USC00407359 20101219                     180                      77                     370                     108                     460                     115                     280                     114 
GHCND:USC00407359 20101220                     180                      78                     368                     109                     458                     116                     278                     115 
GHCND:USC00407359 20101221                     179                      78                     366                     109                     456                     116                     276                     116 
GHCND:USC00407359 20101222                     179                      78                     364                     109                     454                     116                     275                     116 
GHCND:USC00407359 20101223                     179                      79                     363                     110                     452                     117                     273                     117 
GHCND:USC00407359 20101224                     179                      79                     361                     110                     451                     117                     272                     118 
GHCND:USC00407359 20101225                     179                      79                     360                     111                     449                     117                     271                     118 
GHCND:USC00407359 20101226                     179                      80                     359                     111                     448                     118                     269                     119 
GHCND:USC00407359 20101227                     178                      80                     358                     111                     447                     118                     268                     119 
GHCND:USC00407359 20101228                     178                      80                     357                     112                     446                     118                     268                     119 
GHCND:USC00407359 20101229                     178                      80                     356                     112                     445                     118                     267                     120 
GHCND:USC00407359 20101230                     178                      80                     355                     112                     444                     119                     266                     120 
GHCND:USC00407359 20101231                     178                      80                     354                     112                     443                     119                     265                     121 
GHCND:USC00400669 20100101                     202                      85                     348                     109                     449                     119                     247                     115 
GHCND:USC00400669 20100102                     202                      85                     347                     109                     448                     119                     246                     115 
GHCND:USC00400669 20100103                     203                      85                     347                     109                     448                     119                     245                     116 
GHCND:USC00400669 20100104                     203                      85                     346                     110                     448                     119                     245                     117 
GHCND:USC00400669 20100105                     203                      85                     346                     110                     447                     119                     244                     117 
GHCND:USC00400669 20100106                     204                      85                     345                     111                     447                     119                     244                     118 
GHCND:USC00400669 20100107                     204                      85                     345                     111                     447                     120                     243                     119 
GHCND:USC00400669 20100108                     205                      84                     345                     112                     447                     120                     243                     120 
GHCND:USC00400669 20100109                     205                      84                     345                     112                     447                     120                     242                     120 
GHCND:USC00400669 20100110                     206                      84                     345                     113                     447                     120                     242                     121 
GHCND:USC00400669 20100111                     206                      84                     345                     113                     448                     120                     242                     121 
GHCND:USC00400669 20100112                     207                      85                     345                     113                     448                     120                     241                     121 
GHCND:USC00400669 20100113                     207                      85                     345                     113                     448                     120                     241                     122 
GHCND:USC00400669 20100114                     208                      85                     345                     113                     449                     119                     241                     122 
GHCND:USC00400669 20100115                     208                      85                     345                     112                     449                     119                     241                     122 
GHCND:USC00400669 20100116                     209                      85                     345                     112                     450                     119                     241                     122 
GHCND:USC00400669 20100117                     209                      86                     345                     112                     450                     118                     241                     121 
GHCND:USC00400669 20100118                     210                      86                     346                     111                     451                     118                     241                     121 
GHCND:USC00400669 20100119                     210                      86                     346                     111                     451                     117                     241                     120 
GHCND:USC00400669 20100120                     211                      86                     347                     110                     452                     117                     241                     120 
GHCND:USC00400669 20100121                     211                      87                     347                     109                     453                     116                     242                     119 
GHCND:USC00400669 20100122                     212                      87                     348                     109                     454                     116                     242                     118 
GHCND:USC00400669 20100123                     212                      87                     348                     108                     455                     116                     242                     118 
GHCND:USC00400669 20100124                     213                      88                     349                     107                     456                     115                     243                     117 
GHCND:USC00400669 20100125                     214                      88                     350                     107                     457                     115                     243                     116 
GHCND:USC00400669 20100126                     214                      88                     351                     106                     458                     114                     244                     115 
GHCND:USC00400669 20100127                     215                      88                     352                     106                     459                     115                     244                     114 
GHCND:USC00400669 20100128                     215                      89                     352                     105                     460                     115                     245                     113 
GHCND:USC00400669 20100129                     216                      89                     354                     105                     462                     115                     245                     113 
GHCND:USC00400669 20100130                     217                      89                     355                     105                     463                     115                     246                     112 
GHCND:USC00400669 20100131                     217                      90                     356                     104                     464                     115                     247                     111 
GHCND:USC00400669 20100201                     218                      90                     357                     103                     466                     115                     248                     110 
GHCND:USC00400669 20100202                     219                      90                     358                     103                     468                     115                     249                     109 
GHCND:USC00400669 20100203                     219                      90                     360                     102                     469                     115                     250                     107 
GHCND:USC00400669 20100204                     220                      90                     361                     102                     471                     115                     251                     106 
GHCND:USC00400669 20100205                     221                      91                     363                     101                     473                     115                     252                     105 
GHCND:USC00400669 20100206                     221                      91                     364                     100                     475                     115                     254                     104 
GHCND:USC00400669 20100207                     222                      91                     366                      99                     477                     115                     255                     104 
GHCND:USC00400669 20100208                     223                      91                     368                      99                     479                     114                     256                     102 
GHCND:USC00400669 20100209                     224                      91                     370                      98                     482                     114                     258                     101 
GHCND:USC00400669 20100210                     225                      92                     372                      97                     484                     114                     259                     100 
GHCND:USC00400669 20100211                     225                      92                     374                      96                     486                     114                     261                      99 
GHCND:USC00400669 20100212                     226                      92                     376                      96                     489                     113                     263                      98 
GHCND:USC00400669 20100213                     227                      91                     378                      95                     491                     113                     264                      97 
GHCND:USC00400669 20100214                     228                      91                     380                      95                     494                     113                     266                      96 
GHCND:USC00400669 20100215                     229                      91                     382                      94                     497                     112                     268                      96 
GHCND:USC00400669 20100216                     230                      91                     385                      94                     500                     112                     270                      95 
GHCND:USC00400669 20100217                     231                      90                     387                      94                     503                     112                     272                      95 
GHCND:USC00400669 20100218                     232                      90                     390                      93                     506                     112                     274                      94 
GHCND:USC00400669 20100219                     233                      89                     392                      93                     509                     112                     276                      94 
GHCND:USC00400669 20100220                     234                      89                     395                      93                     512                     112                     278                      94 
GHCND:USC00400669 20100221                     235                      89                     398                      93                     515                     112                     280                      93 
GHCND:USC00400669 20100222                     236                      89                     400                      93                     518                     112                     283                      93 
GHCND:USC00400669 20100223                     237                      88                     403                      93                     522                     112                     285                      93 
GHCND:USC00400669 20100224                     238                      88                     406                      93                     525                     112                     287                      93 
GHCND:USC00400669 20100225                     239                      88                     409                      93                     528                     112                     290                      93 
